id,user,uid,version,changeset,timestamp
4704947,sctrojan79,2601744,41,43064867,2016-10-21T17:36:20Z
4722441,sctrojan79,2601744,13,37658530,2016-03-07T05:35:17Z
4722443,sctrojan79,2601744,13,37658530,2016-03-07T05:35:14Z
4748960,NE2,207745,16,13005915,2012-09-06T06:58:16Z
4748962,NE2,207745,14,13005915,2012-09-06T06:57:51Z
4748963,claysmalley,119881,10,36211867,2015-12-28T05:28:43Z
4748969,Dami_Tn,2012449,14,27172395,2014-12-02T06:46:17Z
4748972,yurasi,3526564,11,40393565,2016-06-30T14:29:36Z
4748973,NE2,207745,15,13005915,2012-09-06T06:57:11Z
4748974,sctrojan79,2601744,14,29863533,2015-03-30T22:05:44Z
4748976,sctrojan79,2601744,14,29863533,2015-03-30T22:05:44Z
4749024,NickBolten,2773196,28,47679884,2017-04-12T02:25:24Z
4755053,lukobe,137875,22,39007032,2016-04-30T21:26:36Z
4755065,Omnific,1408522,32,36904222,2016-01-30T19:22:22Z
4755066,sctrojan79,2601744,16,42647433,2016-10-05T04:36:08Z
4755077,NickBolten,2773196,31,47679884,2017-04-12T02:25:24Z
4755100,sctrojan79,2601744,12,34089668,2015-09-17T18:36:42Z
4755200,sctrojan79,2601744,5,35740048,2015-12-04T05:34:32Z
4755208,sctrojan79,2601744,5,43522929,2016-11-10T00:46:31Z
4755209,sctrojan79,2601744,16,43522929,2016-11-10T00:46:31Z
4755219,sctrojan79,2601744,7,37658530,2016-03-07T05:35:15Z
4755231,sctrojan79,2601744,9,47450648,2017-04-04T18:11:59Z
4755233,sctrojan79,2601744,6,36990401,2016-02-04T05:39:16Z
4755237,sctrojan79,2601744,8,43522929,2016-11-10T00:46:31Z
4755239,sctrojan79,2601744,9,43471033,2016-11-07T19:06:36Z
4755244,sctrojan79,2601744,12,43522929,2016-11-10T00:46:32Z
4755249,Jonathan Locke,1564317,13,48639260,2017-05-13T02:48:31Z
4755256,Paul Johnson,92286,21,26965829,2014-11-23T05:31:46Z
4759238,sctrojan79,2601744,15,29863533,2015-03-30T22:05:44Z
4794449,Ballard OpenStreetMap,2814663,12,33541845,2015-08-24T09:52:36Z
4798461,lukobe,137875,34,39109049,2016-05-04T22:43:53Z
4798549,Ballard OpenStreetMap,2814663,22,33541845,2015-08-24T09:52:36Z
4809907,Omnific,1408522,20,40910824,2016-07-21T03:49:52Z
4809908,Omnific,1408522,17,40910824,2016-07-21T03:49:52Z
4848632,sctrojan79,2601744,11,36766652,2016-01-23T22:03:27Z
4848633,sctrojan79,2601744,8,37658530,2016-03-07T05:35:11Z
4856864,compdude,282329,31,46036017,2017-02-13T04:43:34Z
4964042,sctrojan79,2601744,32,43067074,2016-10-21T19:25:42Z
5130429,sctrojan79,2601744,14,43522929,2016-11-10T00:46:32Z
5491729,sctrojan79,2601744,44,47824605,2017-04-15T20:49:02Z
5491732,Jochen Topf,4499,15,15213840,2013-03-01T19:38:23Z
5491733,lukobe,137875,9,42135475,2016-09-13T20:31:19Z
5919117,skyboysea,461624,11,23011555,2014-06-18T19:18:42Z
6323684,sctrojan79,2601744,10,36865766,2016-01-28T21:15:26Z
6323849,lukobe,137875,8,32837741,2015-07-23T21:22:09Z
6324947,Ballard OpenStreetMap,2814663,12,41460301,2016-08-15T05:31:04Z
6325234,sctrojan79,2601744,4,34293563,2015-09-27T22:23:50Z
6325598,sctrojan79,2601744,20,36990401,2016-02-04T05:38:23Z
6327282,lukobe,137875,3,24433925,2014-07-29T23:56:09Z
6327309,sctrojan79,2601744,7,29435803,2015-03-12T21:00:43Z
6328729,sctrojan79,2601744,6,36971197,2016-02-03T06:18:23Z
6328897,sctrojan79,2601744,5,39695771,2016-05-31T19:11:41Z
6328899,sctrojan79,2601744,6,39695771,2016-05-31T19:11:41Z
6328900,sctrojan79,2601744,9,38609288,2016-04-15T23:37:55Z
6332135,lukobe,137875,11,37449686,2016-02-26T00:12:25Z
6335955,sctrojan79,2601744,5,37049861,2016-02-06T21:38:58Z
6335965,lukobe,137875,5,32609168,2015-07-13T17:56:25Z
6336174,sctrojan79,2601744,5,36990603,2016-02-04T06:20:02Z
6339665,sctrojan79,2601744,14,36766652,2016-01-23T22:01:47Z
6341064,shvrm,2306749,12,41004501,2016-07-25T07:17:51Z
6341066,sctrojan79,2601744,11,36766652,2016-01-23T22:01:25Z
6341099,sctrojan79,2601744,8,36990603,2016-02-04T06:19:58Z
6341286,sctrojan79,2601744,9,36766652,2016-01-23T22:03:20Z
6341290,sctrojan79,2601744,16,40844307,2016-07-18T22:22:24Z
6341293,lukobe,137875,14,45088808,2017-01-11T22:06:50Z
6341490,sctrojan79,2601744,4,36990603,2016-02-04T06:20:25Z
6342565,sctrojan79,2601744,8,37049861,2016-02-06T21:38:53Z
6342570,lukobe,137875,6,41673374,2016-08-24T20:53:58Z
6343878,sctrojan79,2601744,6,36766652,2016-01-23T21:59:46Z
6343890,sctrojan79,2601744,8,41439075,2016-08-14T02:01:21Z
6343949,SierraSoleil,1870349,15,48542950,2017-05-09T20:38:44Z
6343952,sctrojan79,2601744,16,36766652,2016-01-23T22:01:44Z
6343958,sctrojan79,2601744,6,36990603,2016-02-04T06:20:08Z
6343960,sctrojan79,2601744,7,36766652,2016-01-23T22:01:45Z
6344425,lukobe,137875,14,41371993,2016-08-10T17:29:44Z
6344428,lukobe,137875,11,48746697,2017-05-16T21:40:55Z
6344432,lukobe,137875,6,31933721,2015-06-12T22:38:41Z
6344499,Ballard OpenStreetMap,2814663,11,32659855,2015-07-15T19:09:47Z
6344595,d6e,4149387,9,48541161,2017-05-09T19:30:29Z
6344598,Imp_GL,2268702,13,48580462,2017-05-11T05:47:11Z
6344763,MikeN,135163,16,43433663,2016-11-06T01:55:02Z
6344809,sctrojan79,2601744,30,36990401,2016-02-04T05:38:31Z
6345104,maxburton,3920109,17,41945510,2016-09-06T04:21:05Z
6345302,sctrojan79,2601744,5,36865766,2016-01-28T21:15:42Z
6345328,lukobe,137875,7,40273263,2016-06-24T22:48:22Z
6345330,sctrojan79,2601744,7,36766652,2016-01-23T22:01:56Z
6345333,sctrojan79,2601744,5,36766652,2016-01-23T22:01:56Z
6345417,sctrojan79,2601744,3,36990603,2016-02-04T06:20:28Z
6346101,claysmalley,119881,5,45204081,2017-01-16T00:54:19Z
6346108,sctrojan79,2601744,6,36766652,2016-01-23T22:02:06Z
6346308,sctrojan79,2601744,11,36766652,2016-01-23T22:01:42Z
6346312,sctrojan79,2601744,10,36865766,2016-01-28T21:15:26Z
6346315,sctrojan79,2601744,8,36865766,2016-01-28T21:15:26Z
6346524,sctrojan79,2601744,10,36766652,2016-01-23T21:59:45Z
6346526,d6e,4149387,9,48775986,2017-05-18T01:20:49Z
6346769,sctrojan79,2601744,5,36766652,2016-01-23T21:59:58Z
6347526,sctrojan79,2601744,9,29863533,2015-03-30T22:04:54Z
6347973,lukobe,137875,9,41673374,2016-08-24T20:53:57Z
6348023,lukobe,137875,3,35247325,2015-11-11T19:39:07Z
6348024,lukobe,137875,15,45957574,2017-02-09T21:02:56Z
6348374,sctrojan79,2601744,11,36990603,2016-02-04T06:20:19Z
6348400,sctrojan79,2601744,8,36766652,2016-01-23T22:01:05Z
6349021,sctrojan79,2601744,6,36766652,2016-01-23T22:01:24Z
6349037,sctrojan79,2601744,13,36990401,2016-02-04T05:38:19Z
6349048,sctrojan79,2601744,7,36766652,2016-01-23T22:01:41Z
6349123,sctrojan79,2601744,8,36766652,2016-01-23T22:01:05Z
6349125,sctrojan79,2601744,9,36766652,2016-01-23T22:00:25Z
6349126,sctrojan79,2601744,7,36766652,2016-01-23T22:00:25Z
6349133,sctrojan79,2601744,6,36766652,2016-01-23T22:00:24Z
6351349,sctrojan79,2601744,8,36766652,2016-01-23T22:00:26Z
6351484,srividya_c,2115749,18,39661768,2016-05-30T10:25:15Z
6351990,sctrojan79,2601744,9,36766652,2016-01-23T22:01:19Z
6353172,sctrojan79,2601744,5,36766652,2016-01-23T22:00:28Z
6353177,lukobe,137875,6,38418539,2016-04-08T22:50:28Z
6353867,sctrojan79,2601744,4,36766652,2016-01-23T22:01:22Z
6354197,sctrojan79,2601744,4,36990603,2016-02-04T06:19:55Z
6354200,sctrojan79,2601744,4,36990603,2016-02-04T06:19:55Z
6354836,sctrojan79,2601744,8,36766652,2016-01-23T22:00:28Z
6356667,sctrojan79,2601744,5,36766652,2016-01-23T22:00:20Z
6356671,sctrojan79,2601744,5,36766652,2016-01-23T22:00:19Z
6356676,sctrojan79,2601744,5,36766652,2016-01-23T22:00:20Z
6357352,csytsma,54770,17,39876550,2016-06-08T05:35:06Z
6358498,sctrojan79,2601744,10,48631898,2017-05-12T18:46:06Z
6358515,csytsma,54770,8,39983229,2016-06-13T04:08:53Z
6358517,csytsma,54770,12,39983229,2016-06-13T04:08:53Z
6358524,Ballard OpenStreetMap,2814663,10,38072117,2016-03-25T21:30:15Z
6358546,sctrojan79,2601744,6,36731016,2016-01-22T00:16:10Z
6358549,sctrojan79,2601744,5,36766652,2016-01-23T22:02:07Z
6358721,sctrojan79,2601744,5,36766652,2016-01-23T22:00:21Z
6359125,sctrojan79,2601744,13,45152167,2017-01-14T02:04:47Z
6359288,Ballard OpenStreetMap,2814663,14,41419161,2016-08-12T21:28:02Z
6360239,sctrojan79,2601744,6,46149264,2017-02-16T21:49:19Z
6360256,Postureduck,1425153,9,48543689,2017-05-09T21:05:02Z
6361779,sctrojan79,2601744,7,36990603,2016-02-04T06:20:19Z
6361820,SierraSoleil,1870349,16,48537471,2017-05-09T17:07:29Z
6363153,sctrojan79,2601744,18,44503768,2016-12-19T00:16:32Z
6363159,lukobe,137875,10,42135475,2016-09-13T20:31:19Z
6363160,sctrojan79,2601744,7,36865766,2016-01-28T21:15:06Z
6363161,sctrojan79,2601744,9,36766652,2016-01-23T22:01:30Z
6365884,sctrojan79,2601744,33,44775187,2016-12-30T05:00:34Z
6366765,Ballard OpenStreetMap,2814663,19,44293993,2016-12-09T22:53:18Z
6367347,sctrojan79-import,2606959,13,42314210,2016-09-21T05:16:44Z
6368504,Dave Shaw,4835129,21,46319651,2017-02-22T21:13:27Z
6368518,csytsma,54770,7,39983229,2016-06-13T04:09:04Z
6368665,sctrojan79,2601744,14,36865766,2016-01-28T21:15:48Z
6368829,jacalata,2873713,8,41312136,2016-08-07T21:09:56Z
6369943,csytsma,54770,10,39921453,2016-06-10T03:52:28Z
6369950,lukobe,137875,11,41673374,2016-08-24T20:53:59Z
6371517,lukobe,137875,5,39439210,2016-05-19T23:00:07Z
6371839,sctrojan79,2601744,10,36766652,2016-01-23T22:02:15Z
6371912,lukobe,137875,20,47241299,2017-03-28T20:16:18Z
6372377,lukobe,137875,7,42996629,2016-10-18T22:07:27Z
6374789,sctrojan79,2601744,9,36865766,2016-01-28T21:14:48Z
6375772,sctrojan79,2601744,13,47679751,2017-04-12T02:09:26Z
6375875,sctrojan79,2601744,18,36990603,2016-02-04T06:20:24Z
6376376,sctrojan79,2601744,8,36971197,2016-02-03T06:18:22Z
6378201,sctrojan79,2601744,25,37049861,2016-02-06T21:38:56Z
6380913,nvk,131996,14,46969092,2017-03-18T23:44:40Z
6381494,d6e,4149387,13,48541161,2017-05-09T19:32:28Z
6383185,sctrojan79,2601744,22,36766652,2016-01-23T22:00:11Z
6383248,lukobe,137875,18,48103790,2017-04-24T21:36:55Z
6383252,lukobe,137875,6,37830909,2016-03-14T21:34:53Z
6383270,sctrojan79,2601744,5,36766652,2016-01-23T22:00:38Z
6383274,sctrojan79,2601744,7,36766652,2016-01-23T22:00:38Z
6383496,sctrojan79,2601744,4,36990603,2016-02-04T06:20:10Z
6383525,Johnny Mapperseed,1723055,16,40972236,2016-07-23T13:58:28Z
6384350,sctrojan79,2601744,23,39695771,2016-05-31T19:11:41Z
6384359,d6e,4149387,16,48775986,2017-05-18T01:21:46Z
6384373,sctrojan79,2601744,10,36766652,2016-01-23T22:01:54Z
6384935,sctrojan79,2601744,6,38649193,2016-04-17T18:30:47Z
6384942,sctrojan79,2601744,12,36865766,2016-01-28T21:15:53Z
6385341,sctrojan79,2601744,8,36766652,2016-01-23T22:00:11Z
6386110,sctrojan79,2601744,20,44503389,2016-12-18T23:42:59Z
6386823,nvk,131996,7,46969092,2017-03-18T23:44:43Z
6386831,stoth,1983097,13,21087978,2014-03-13T19:27:10Z
6386837,sctrojan79,2601744,4,36766652,2016-01-23T22:00:06Z
6388742,sctrojan79,2601744,16,36766652,2016-01-23T22:00:06Z
6389200,sea duck,1715576,8,18220697,2013-10-06T21:24:31Z
6389205,sctrojan79,2601744,12,36766652,2016-01-23T22:02:29Z
6390187,sctrojan79,2601744,5,44503768,2016-12-19T00:16:32Z
6390190,csytsma,54770,10,39921453,2016-06-10T03:52:30Z
6391677,sctrojan79,2601744,4,36766652,2016-01-23T22:00:23Z
6391682,sctrojan79,2601744,5,36766652,2016-01-23T22:00:24Z
6393667,lukobe,137875,16,47885968,2017-04-17T21:29:02Z
6394038,lukobe,137875,7,47237332,2017-03-28T18:05:46Z
6394322,sctrojan79,2601744,14,36766652,2016-01-23T22:01:18Z
6394333,sctrojan79,2601744,13,29863533,2015-03-30T22:05:31Z
6394459,Wim L,223681,31,48146143,2017-04-26T01:31:22Z
6394463,lukobe,137875,10,40530234,2016-07-06T21:31:39Z
6395017,sctrojan79,2601744,16,29863533,2015-03-30T22:05:56Z
6396263,lanefelker_import,5348235,19,48715437,2017-05-15T23:07:29Z
6396312,sctrojan79,2601744,8,36766652,2016-01-23T22:00:32Z
6396314,sctrojan79,2601744,4,36766652,2016-01-23T22:00:32Z
6396562,sctrojan79,2601744,6,36990603,2016-02-04T06:19:55Z
6396663,lukobe,137875,24,35697353,2015-12-02T00:22:23Z
6397352,sctrojan79,2601744,5,36766652,2016-01-23T21:59:52Z
6399834,sctrojan79,2601744,25,45152167,2017-01-14T02:04:47Z
6400834,d6e,4149387,8,48775986,2017-05-18T01:20:12Z
6400858,RichRico,2219338,20,40378794,2016-06-29T23:19:35Z
6402586,sctrojan79,2601744,9,36766652,2016-01-23T21:59:44Z
6403874,d6e,4149387,9,48775986,2017-05-18T01:21:14Z
6403883,sctrojan79,2601744,10,36766652,2016-01-23T21:59:53Z
6405076,sctrojan79,2601744,13,36766652,2016-01-23T21:59:53Z
6405767,sctrojan79,2601744,9,44503034,2016-12-18T23:20:54Z
6406066,Léo Frachet,1750383,18,36245156,2015-12-29T16:36:02Z
6409627,sctrojan79,2601744,5,36766652,2016-01-23T22:00:35Z
6409640,lukobe,137875,12,37004679,2016-02-04T18:44:10Z
6410178,ridixcr,2508151,13,40393782,2016-06-30T14:34:42Z
6411908,sctrojan79,2601744,17,29866659,2015-03-31T02:40:06Z
6413383,ridixcr,2508151,19,40394076,2016-06-30T14:41:45Z
6414229,sctrojan79,2601744,13,38609288,2016-04-15T23:37:53Z
6414237,sctrojan79,2601744,17,36766652,2016-01-23T22:01:49Z
6414956,sctrojan79,2601744,5,36766652,2016-01-23T22:01:18Z
6414958,sctrojan79,2601744,5,36766652,2016-01-23T22:01:18Z
6415154,sctrojan79,2601744,11,36766652,2016-01-23T22:00:54Z
6415834,lukobe,137875,6,35856440,2015-12-09T23:05:18Z
6415868,sctrojan79,2601744,21,44503768,2016-12-19T00:16:32Z
6415951,sctrojan79,2601744,8,36990603,2016-02-04T06:20:08Z
6417202,sea duck,1715576,5,18216336,2013-10-06T17:10:09Z
6417790,csytsma,54770,10,39921453,2016-06-10T03:52:31Z
6419177,d6e,4149387,7,48775986,2017-05-18T01:25:08Z
6425670,maxburton,3920109,15,41945510,2016-09-06T04:21:06Z
6425675,sctrojan79,2601744,4,36766652,2016-01-23T22:01:37Z
6425683,sctrojan79,2601744,5,36990603,2016-02-04T06:20:05Z
6425689,sctrojan79,2601744,6,36766652,2016-01-23T22:01:38Z
6427475,sctrojan79,2601744,5,36766652,2016-01-23T22:03:21Z
6428348,sctrojan79,2601744,21,44775187,2016-12-30T05:00:36Z
6428544,sctrojan79,2601744,16,36766652,2016-01-23T22:01:47Z
6428547,sctrojan79,2601744,10,36865766,2016-01-28T21:15:34Z
6428552,lukobe,137875,7,41356682,2016-08-09T23:12:09Z
6428555,sctrojan79,2601744,6,36865766,2016-01-28T21:15:33Z
6428558,wislander,384146,14,44479035,2016-12-17T21:13:50Z
6429792,lukobe,137875,7,42616024,2016-10-03T21:34:11Z
6430729,SierraSoleil,1870349,19,48547642,2017-05-10T01:30:57Z
6430733,sctrojan79,2601744,10,36766652,2016-01-23T22:01:37Z
6430737,sctrojan79,2601744,9,36766652,2016-01-23T22:01:36Z
6430750,sctrojan79,2601744,4,36865766,2016-01-28T21:15:14Z
6431553,wislander,384146,29,44479035,2016-12-17T21:13:50Z
6431756,lukobe,137875,13,48746697,2017-05-16T21:40:55Z
6431759,sctrojan79,2601744,12,36865766,2016-01-28T21:16:03Z
6432157,sctrojan79,2601744,7,36990603,2016-02-04T06:20:04Z
6432745,thefinn93,99616,38,48542140,2017-05-09T20:07:30Z
6432879,sctrojan79,2601744,5,36865766,2016-01-28T21:14:48Z
6433848,thefinn93,99616,14,48542140,2017-05-09T20:00:38Z
6433851,thefinn93,99616,10,48542140,2017-05-09T20:01:18Z
6434058,nvk,131996,12,46969092,2017-03-18T23:44:43Z
6434798,Ballard OpenStreetMap,2814663,16,48143597,2017-04-25T22:05:31Z
6435230,sctrojan79,2601744,24,41356373,2016-08-09T22:39:24Z
6435402,maxburton,3920109,22,39790655,2016-06-04T03:00:12Z
6437135,sctrojan79,2601744,8,36766652,2016-01-23T22:02:27Z
6438239,sctrojan79,2601744,6,36865766,2016-01-28T21:16:07Z
6438604,sctrojan79,2601744,15,36766652,2016-01-23T22:02:10Z
6439232,lukobe,137875,8,45084528,2017-01-11T19:13:29Z
6439235,lukobe,137875,8,41673374,2016-08-24T20:53:58Z
6439238,sctrojan79,2601744,6,36990603,2016-02-04T06:19:52Z
6439242,csytsma,54770,6,39921453,2016-06-10T03:52:29Z
6439301,d6e,4149387,18,48541161,2017-05-09T19:26:05Z
6439658,sctrojan79,2601744,4,36865766,2016-01-28T21:16:15Z
6440250,sctrojan79,2601744,4,36990603,2016-02-04T06:20:28Z
6440348,SierraSoleil,1870349,15,48547642,2017-05-10T01:41:19Z
6440364,sctrojan79,2601744,6,36766652,2016-01-23T22:00:01Z
6440371,sctrojan79,2601744,7,36766652,2016-01-23T22:00:01Z
6441276,sctrojan79,2601744,6,36990603,2016-02-04T06:20:02Z
6441975,sctrojan79,2601744,7,36768227,2016-01-24T00:24:47Z
6443378,thefinn93,99616,20,48540963,2017-05-09T19:11:53Z
6444537,Geogast,51045,18,46827329,2017-03-14T00:42:43Z
6444552,lukobe,137875,10,41522347,2016-08-17T21:44:19Z
6444579,sctrojan79,2601744,13,36990401,2016-02-04T05:38:24Z
6444677,nvk,131996,15,46969092,2017-03-18T23:44:41Z
6444679,nvk,131996,7,46969092,2017-03-18T23:44:44Z
6445232,sctrojan79,2601744,4,36766652,2016-01-23T22:01:38Z
6445835,sctrojan79,2601744,4,36766652,2016-01-23T22:00:10Z
6447108,sctrojan79,2601744,13,29863533,2015-03-30T22:05:41Z
6447445,sctrojan79,2601744,10,36766652,2016-01-23T22:01:45Z
6447455,sctrojan79,2601744,22,44503768,2016-12-19T00:16:33Z
6447459,sctrojan79,2601744,4,36990603,2016-02-04T06:20:09Z
6447971,nvk,131996,10,46969173,2017-03-18T23:48:29Z
6447984,sctrojan79,2601744,5,36990603,2016-02-04T06:20:20Z
6448612,sctrojan79,2601744,7,36766652,2016-01-23T22:00:16Z
6448615,csytsma,54770,6,39876550,2016-06-08T05:35:05Z
6449188,sctrojan79,2601744,13,43522150,2016-11-09T23:12:16Z
6449462,nvk,131996,15,46969092,2017-03-18T23:44:40Z
6449961,sctrojan79,2601744,8,36990603,2016-02-04T06:19:52Z
6449970,lukobe,137875,9,45957465,2017-02-09T20:58:39Z
6450315,nvk,131996,18,46969092,2017-03-18T23:44:43Z
6450457,Ballard OpenStreetMap,2814663,31,47756128,2017-04-13T20:25:22Z
6451291,sctrojan79,2601744,11,36865766,2016-01-28T21:16:11Z
6452398,lukobe,137875,10,45957574,2017-02-09T21:02:55Z
6452520,nvk,131996,9,46969092,2017-03-18T23:44:40Z
6453040,ianmcorvidae,589637,15,40147903,2016-06-20T03:51:08Z
6453042,Wim L,223681,4,4924895,2010-06-07T05:48:43Z
6453045,sctrojan79,2601744,9,36766652,2016-01-23T22:03:17Z
6453509,sctrojan79,2601744,9,36990603,2016-02-04T06:20:20Z
6455148,Ballard OpenStreetMap,2814663,17,47787130,2017-04-14T16:59:51Z
6455159,csytsma,54770,8,39983229,2016-06-13T04:08:51Z
6455934,Ballard OpenStreetMap,2814663,23,48135091,2017-04-25T17:56:30Z
6455938,sctrojan79,2601744,12,35877795,2015-12-11T04:43:46Z
6456044,sctrojan79,2601744,6,36766652,2016-01-23T21:59:45Z
6456046,sctrojan79,2601744,7,36766652,2016-01-23T21:59:45Z
6456052,sctrojan79,2601744,8,40785282,2016-07-16T18:39:29Z
6456054,sctrojan79,2601744,4,36766652,2016-01-23T21:59:44Z
6456564,sctrojan79,2601744,7,36990401,2016-02-04T05:38:16Z
6456584,sctrojan79,2601744,12,47679751,2017-04-12T02:09:26Z
6456588,Ballard OpenStreetMap,2814663,13,47790258,2017-04-14T18:45:22Z
6457203,sctrojan79,2601744,38,44503768,2016-12-19T00:16:33Z
6457570,sctrojan79,2601744,10,37026853,2016-02-05T19:29:30Z
6457582,Ballard OpenStreetMap,2814663,30,41921077,2016-09-05T05:30:42Z
6457702,thefinn93,99616,10,48542140,2017-05-09T20:02:42Z
6457806,ridixcr,2508151,16,40394076,2016-06-30T14:41:47Z
6458014,sctrojan79,2601744,5,36766652,2016-01-23T21:59:55Z
6459047,d6e,4149387,8,48775986,2017-05-18T01:26:10Z
6459736,sctrojan79,2601744,6,36766652,2016-01-23T22:01:35Z
6460085,sctrojan79,2601744,16,45152626,2017-01-14T03:04:15Z
6461236,sctrojan79,2601744,15,44503034,2016-12-18T23:20:55Z
6461453,sctrojan79,2601744,17,36990603,2016-02-04T06:19:58Z
6461456,lukobe,137875,15,32171011,2015-06-23T21:04:21Z
6462029,sctrojan79,2601744,19,36990603,2016-02-04T06:20:32Z
6462035,tcao@transloc,2498134,11,42871197,2016-10-13T15:19:09Z
6462093,sctrojan79,2601744,9,36766652,2016-01-23T21:59:50Z
6463008,sctrojan79,2601744,14,36766652,2016-01-23T22:01:41Z
6463013,d6e,4149387,18,48775986,2017-05-18T01:20:39Z
6463017,d6e,4149387,13,48775986,2017-05-18T01:26:15Z
6463022,sctrojan79,2601744,5,36990603,2016-02-04T06:20:07Z
6463027,d6e,4149387,13,48775986,2017-05-18T01:24:07Z
6463035,sctrojan79,2601744,9,36766652,2016-01-23T22:01:40Z
6463331,sctrojan79,2601744,11,44503768,2016-12-19T00:16:34Z
6463333,csytsma,54770,6,39983229,2016-06-13T04:08:58Z
6463345,sctrojan79,2601744,6,36865766,2016-01-28T21:15:07Z
6463348,csytsma,54770,7,39876550,2016-06-08T05:35:07Z
6463494,sctrojan79,2601744,5,36990603,2016-02-04T06:20:03Z
6463530,maxburton,3920109,10,41945510,2016-09-06T04:21:06Z
6463532,sctrojan79,2601744,5,36766652,2016-01-23T22:01:53Z
6463534,sctrojan79,2601744,10,36990603,2016-02-04T06:20:11Z
6463536,sctrojan79,2601744,6,36766652,2016-01-23T22:01:53Z
6463541,sctrojan79,2601744,8,36990603,2016-02-04T06:20:11Z
6463943,sctrojan79,2601744,6,36865766,2016-01-28T21:14:46Z
6464042,d6e,4149387,11,48775986,2017-05-18T01:26:30Z
6464126,sctrojan79,2601744,12,36766652,2016-01-23T22:01:42Z
6464130,sctrojan79,2601744,9,36990603,2016-02-04T06:20:08Z
6464134,lukobe,137875,5,32529347,2015-07-09T20:26:58Z
6464138,Johnny Mapperseed,1723055,10,40972182,2016-07-23T13:55:45Z
6464371,sctrojan79,2601744,7,36766652,2016-01-23T22:01:34Z
6464374,sctrojan79,2601744,4,36766652,2016-01-23T22:01:33Z
6464391,peakwinter,3029141,13,37085034,2016-02-08T17:45:38Z
6464775,Geogast,51045,17,46827000,2017-03-14T00:05:20Z
6465130,sctrojan79,2601744,8,36766652,2016-01-23T22:00:00Z
6465162,ridixcr,2508151,18,40394076,2016-06-30T14:41:46Z
6466932,sctrojan79,2601744,4,36990603,2016-02-04T06:20:12Z
6466953,sctrojan79,2601744,4,36990603,2016-02-04T06:20:13Z
6467490,sctrojan79,2601744,13,36766652,2016-01-23T22:01:23Z
6467495,sctrojan79,2601744,8,36990603,2016-02-04T06:20:01Z
6467507,sctrojan79,2601744,10,36766652,2016-01-23T22:01:22Z
6467510,sctrojan79,2601744,4,36990603,2016-02-04T06:20:02Z
6468200,wislander,384146,24,44479035,2016-12-17T21:13:52Z
6468797,sctrojan79,2601744,8,36990603,2016-02-04T06:19:55Z
6468802,sctrojan79,2601744,8,36766652,2016-01-23T22:00:36Z
6468851,sctrojan79,2601744,9,36766652,2016-01-23T22:02:25Z
6468855,Ballard OpenStreetMap,2814663,24,33590075,2015-08-26T08:27:57Z
6469837,sctrojan79,2601744,6,36766652,2016-01-23T22:02:19Z
6470409,sctrojan79,2601744,13,44775970,2016-12-30T06:08:36Z
6470819,Ballard OpenStreetMap,2814663,13,43911855,2016-11-24T06:27:34Z
6470834,RichRico,2219338,21,40378794,2016-06-29T23:19:36Z
6472122,Ballard OpenStreetMap,2814663,16,48236711,2017-04-28T18:53:03Z
6472189,sctrojan79,2601744,11,36865766,2016-01-28T21:14:39Z
6472195,sctrojan79,2601744,7,36766652,2016-01-23T22:00:34Z
6472289,sctrojan79,2601744,5,36766652,2016-01-23T22:00:26Z
6472293,sctrojan79,2601744,7,36766652,2016-01-23T22:00:26Z
6472596,sctrojan79,2601744,14,29863533,2015-03-30T22:05:49Z
6472609,sctrojan79,2601744,14,36766652,2016-01-23T22:02:20Z
6474414,sctrojan79,2601744,8,39006798,2016-04-30T21:11:24Z
6474592,sctrojan79,2601744,3,36990603,2016-02-04T06:20:03Z
6474599,sctrojan79,2601744,5,36990603,2016-02-04T06:20:03Z
6474762,sctrojan79,2601744,17,36766652,2016-01-23T22:01:27Z
6474773,sctrojan79,2601744,9,44775556,2016-12-30T05:37:36Z
6475815,sctrojan79,2601744,30,44775970,2016-12-30T06:08:37Z
6476313,sctrojan79,2601744,13,36990603,2016-02-04T06:19:49Z
6476327,sctrojan79,2601744,21,36990603,2016-02-04T06:19:49Z
6476906,sctrojan79,2601744,7,36990603,2016-02-04T06:20:18Z
6476922,sctrojan79,2601744,21,40106153,2016-06-17T22:22:10Z
6477467,csytsma,54770,5,39921453,2016-06-10T03:52:29Z
6477471,sctrojan79,2601744,7,36766652,2016-01-23T22:00:34Z
6477474,sctrojan79,2601744,6,44775556,2016-12-30T05:37:36Z
6477477,lukobe,137875,7,41673374,2016-08-24T20:53:58Z
6479772,csytsma,54770,12,39983229,2016-06-13T04:09:12Z
6479778,sctrojan79,2601744,9,48631898,2017-05-12T18:46:06Z
6480536,sea duck,1715576,10,18217568,2013-10-06T18:16:36Z
6480537,sctrojan79,2601744,10,35717842,2015-12-03T00:21:23Z
6481166,Omnific,1408522,10,45331224,2017-01-20T16:46:09Z
6482326,lukobe,137875,5,39439210,2016-05-19T23:00:06Z
6482338,sctrojan79,2601744,12,36766652,2016-01-23T22:02:11Z
6483146,csytsma,54770,11,39876550,2016-06-08T05:35:07Z
6483151,sctrojan79,2601744,11,36865766,2016-01-28T21:15:19Z
6483622,yurasi,3526564,17,40395717,2016-06-30T15:50:24Z
6483870,sctrojan79,2601744,7,36990603,2016-02-04T06:19:54Z
