id,lat,lon,user,uid,version,changeset,timestamp
2158761344,47.6168879,-122.3158546,chronomex,414057,1,15060967,2013-02-17T09:43:44Z
2158761346,47.6169790,-122.3165510,chronomex,414057,1,15060967,2013-02-17T09:43:44Z
2158761347,47.6170237,-122.3172886,chronomex,414057,1,15060967,2013-02-17T09:43:44Z
2158761348,47.6169830,-122.3159219,chronomex,414057,1,15060967,2013-02-17T09:43:44Z
2158761349,47.6170669,-122.3165857,chronomex,414057,1,15060967,2013-02-17T09:43:44Z
2158761350,47.6170667,-122.3158790,chronomex,414057,1,15060967,2013-02-17T09:43:44Z
2158761351,47.6171742,-122.3166096,chronomex,414057,1,15060967,2013-02-17T09:43:44Z
2158761352,47.6171079,-122.3172816,chronomex,414057,1,15060967,2013-02-17T09:43:44Z
2158761354,47.6171733,-122.3166835,chronomex,414057,1,15060967,2013-02-17T09:43:44Z
2158761355,47.6171934,-122.3160229,chronomex,414057,1,15060967,2013-02-17T09:43:44Z
2158761356,47.6171785,-122.3178104,chronomex,414057,1,15060967,2013-02-17T09:43:44Z
2158761357,47.6174164,-122.3158699,chronomex,414057,1,15060967,2013-02-17T09:43:44Z
2158761358,47.6173178,-122.3178707,chronomex,414057,1,15060967,2013-02-17T09:43:44Z
2158761359,47.6172859,-122.3166137,chronomex,414057,1,15060967,2013-02-17T09:43:45Z
2158761360,47.6172043,-122.3171385,Glassman,447903,2,20513209,2014-02-11T23:24:15Z
2158761362,47.6174161,-122.3158900,chronomex,414057,1,15060967,2013-02-17T09:43:45Z
2158761363,47.6174439,-122.3177576,chronomex,414057,1,15060967,2013-02-17T09:43:45Z
2158761365,47.6174313,-122.3158008,chronomex,414057,1,15060967,2013-02-17T09:43:45Z
2158761366,47.6177319,-122.3179685,chronomex,414057,1,15060967,2013-02-17T09:43:45Z
2158761367,47.6177707,-122.3172779,chronomex,414057,1,15060967,2013-02-17T09:43:45Z
2158761368,47.6177466,-122.3172751,chronomex,414057,1,15060967,2013-02-17T09:43:45Z
2158761369,47.6177770,-122.3179970,chronomex,414057,1,15060967,2013-02-17T09:43:45Z
2158761370,47.6178297,-122.3166489,chronomex,414057,1,15060967,2013-02-17T09:43:45Z
2158761371,47.6177341,-122.3157618,chronomex,414057,1,15060967,2013-02-17T09:43:45Z
2158761373,47.6178269,-122.3179986,chronomex,414057,1,15060967,2013-02-17T09:43:45Z
2158761374,47.6178696,-122.3150470,sctrojan79,2601744,3,39999189,2016-06-13T18:33:47Z
2158761375,47.6180366,-122.3149663,chronomex,414057,2,15868919,2013-04-26T07:37:08Z
2158761376,47.6177755,-122.3157879,chronomex,414057,1,15060967,2013-02-17T09:43:45Z
2158761377,47.6178852,-122.3179287,chronomex,414057,1,15060967,2013-02-17T09:43:45Z
2158761378,47.6179421,-122.3179535,chronomex,414057,1,15060967,2013-02-17T09:43:46Z
2158761380,47.6179885,-122.3179692,chronomex,414057,1,15060967,2013-02-17T09:43:46Z
2158761381,47.6179107,-122.3167325,Palolo,385046,3,41002696,2016-07-25T05:13:13Z
2158761382,47.6179810,-122.3171623,chronomex,414057,1,15060967,2013-02-17T09:43:46Z
2158761383,47.6178173,-122.3157686,chronomex,414057,1,15060967,2013-02-17T09:43:46Z
2158761384,47.6179424,-122.3178373,chronomex,414057,1,15060967,2013-02-17T09:43:46Z
2158761385,47.6179420,-122.3177771,chronomex,414057,1,15060967,2013-02-17T09:43:46Z
2158761387,47.6182395,-122.3165767,chronomex,414057,1,15060967,2013-02-17T09:43:46Z
2158761388,47.6181690,-122.3171659,chronomex,414057,1,15060967,2013-02-17T09:43:46Z
2158761389,47.6179059,-122.3158408,chronomex,414057,1,15060967,2013-02-17T09:43:46Z
2158761390,47.6178864,-122.3176474,chronomex,414057,1,15060967,2013-02-17T09:43:46Z
2158761391,47.6179303,-122.3176487,chronomex,414057,1,15060967,2013-02-17T09:43:46Z
2158761392,47.6179754,-122.3176500,chronomex,414057,1,15060967,2013-02-17T09:43:46Z
2158761393,47.6180097,-122.3161213,chronomex,414057,1,15060967,2013-02-17T09:43:46Z
2158761394,47.6180663,-122.3161229,chronomex,414057,1,15060967,2013-02-17T09:43:46Z
2158761395,47.6181829,-122.3172825,chronomex,414057,1,15060967,2013-02-17T09:43:46Z
2158761396,47.6179980,-122.3146035,chronomex,414057,1,15060967,2013-02-17T09:43:46Z
2158761397,47.6180449,-122.3176502,chronomex,414057,1,15060967,2013-02-17T09:43:47Z
2158761398,47.6180936,-122.3176552,chronomex,414057,1,15060967,2013-02-17T09:43:47Z
2158761399,47.6181424,-122.3176475,chronomex,414057,1,15060967,2013-02-17T09:43:47Z
2158761400,47.6179980,-122.3164502,Palolo,385046,4,41002763,2016-07-25T05:19:38Z
2158761401,47.6180134,-122.3158426,chronomex,414057,1,15060967,2013-02-17T09:43:47Z
2158761402,47.6180730,-122.3158433,chronomex,414057,1,15060967,2013-02-17T09:43:47Z
2158761403,47.6182221,-122.3171694,chronomex,414057,1,15060967,2013-02-17T09:43:47Z
2158761404,47.6180569,-122.3178453,chronomex,414057,2,15648790,2013-04-08T00:51:36Z
2158761405,47.6180580,-122.3177623,chronomex,414057,1,15060967,2013-02-17T09:43:47Z
2158761406,47.6181127,-122.3166500,chronomex,414057,2,15868919,2013-04-26T07:37:09Z
2158761407,47.6182594,-122.3171650,chronomex,414057,1,15060967,2013-02-17T09:43:47Z
2158761408,47.6180471,-122.3179478,chronomex,414057,1,15060967,2013-02-17T09:43:47Z
2158761409,47.6180922,-122.3179472,chronomex,414057,1,15060967,2013-02-17T09:43:47Z
2158761410,47.6181410,-122.3179450,chronomex,414057,1,15060967,2013-02-17T09:43:47Z
2158761411,47.6183748,-122.3171700,chronomex,414057,1,15060967,2013-02-17T09:43:47Z
2158761412,47.6182094,-122.3176567,chronomex,414057,1,15060967,2013-02-17T09:43:48Z
2158761413,47.6182569,-122.3176616,chronomex,414057,1,15060967,2013-02-17T09:43:48Z
2158761414,47.6183093,-122.3176595,chronomex,414057,1,15060967,2013-02-17T09:43:48Z
2158761416,47.6181339,-122.3158223,chronomex,414057,2,15868919,2013-04-26T07:37:09Z
2158761418,47.6183087,-122.3177983,chronomex,414057,1,15060967,2013-02-17T09:43:48Z
2158761419,47.6182569,-122.3177969,chronomex,414057,1,15060967,2013-02-17T09:43:48Z
2158761420,47.6182089,-122.3177883,chronomex,414057,1,15060967,2013-02-17T09:43:48Z
2158761421,47.6183530,-122.3165532,chronomex,414057,1,15060967,2013-02-17T09:43:48Z
2158761422,47.6182744,-122.3157888,chronomex,414057,2,15868919,2013-04-26T07:37:09Z
2158761423,47.6182587,-122.3146561,chronomex,414057,1,15060967,2013-02-17T09:43:48Z
2158761424,47.6182001,-122.3179918,chronomex,414057,1,15060967,2013-02-17T09:43:48Z
2158761425,47.6182493,-122.3179929,chronomex,414057,1,15060967,2013-02-17T09:43:48Z
2158761426,47.6183087,-122.3179859,chronomex,414057,1,15060967,2013-02-17T09:43:48Z
2158761427,47.6183126,-122.3165026,chronomex,414057,1,15060967,2013-02-17T09:43:48Z
2158761428,47.6184251,-122.3178765,chronomex,414057,1,15060967,2013-02-17T09:43:48Z
2158761429,47.6184723,-122.3165695,chronomex,414057,1,15060967,2013-02-17T09:43:49Z
2158761430,47.6185976,-122.3167369,mcarreno,4379635,7,41297654,2016-08-07T04:41:06Z
2158761431,47.6184792,-122.3172046,chronomex,414057,1,15060967,2013-02-17T09:43:49Z
2158761432,47.6185830,-122.3178265,chronomex,414057,1,15060967,2013-02-17T09:43:49Z
2158761434,47.6184990,-122.3159405,chronomex,414057,1,15060967,2013-02-17T09:43:49Z
2158761435,47.6185577,-122.3145899,chronomex,414057,1,15060967,2013-02-17T09:43:49Z
2158761436,47.6185686,-122.3172487,chronomex,414057,1,15060967,2013-02-17T09:43:49Z
2158768423,47.6186729,-122.3236256,chronomex,414057,3,15073779,2013-02-18T07:42:05Z
2158768428,47.6188414,-122.3223188,chronomex,414057,2,15072450,2013-02-18T04:24:08Z
2158768430,47.6187438,-122.3262744,chronomex,414057,2,15072369,2013-02-18T04:04:33Z
2158768431,47.6187684,-122.3242515,chronomex,414057,2,15072583,2013-02-18T04:52:29Z
2158768432,47.6190003,-122.3233407,chronomex,414057,1,15061074,2013-02-17T09:53:09Z
2158768433,47.6188364,-122.3251193,chronomex,414057,2,15346306,2013-03-12T22:48:10Z
2158768440,47.6190898,-122.3264474,chronomex,414057,2,15072369,2013-02-18T04:04:33Z
2158768441,47.6190474,-122.3233546,chronomex,414057,1,15061074,2013-02-17T09:53:09Z
2158768444,47.6189983,-122.3254671,chronomex,414057,2,15586761,2013-04-02T20:41:01Z
2158768447,47.6190663,-122.3242863,chronomex,414057,1,15061074,2013-02-17T09:53:10Z
2158768448,47.6190709,-122.3254459,chronomex,414057,2,15586761,2013-04-02T20:41:01Z
2158768449,47.6192543,-122.3224470,chronomex,414057,2,15072450,2013-02-18T04:24:08Z
2158768450,47.6191115,-122.3254372,chronomex,414057,2,15586761,2013-04-02T20:41:01Z
2158768451,47.6193286,-122.3262648,chronomex,414057,1,15061074,2013-02-17T09:53:10Z
2158768452,47.6191955,-122.3238370,chronomex,414057,2,15585132,2013-04-02T18:23:46Z
2158768479,47.6194327,-122.3262579,chronomex,414057,1,15061074,2013-02-17T09:53:11Z
2158768480,47.6192043,-122.3235462,chronomex,414057,4,15576369,2013-04-02T02:11:02Z
2158768481,47.6195236,-122.3262602,chronomex,414057,1,15061074,2013-02-17T09:53:11Z
2158768482,47.6192414,-122.3238701,chronomex,414057,1,15061074,2013-02-17T09:53:11Z
2158768483,47.6193416,-122.3236266,chronomex,414057,3,15062681,2013-02-17T12:10:59Z
2158768484,47.6193202,-122.3241849,seattlefyi,692614,4,28712701,2015-02-08T19:56:45Z
2158768486,47.6196405,-122.3225739,chronomex,414057,2,15072583,2013-02-18T04:52:29Z
2158768493,47.6172314,-122.3263410,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768494,47.6173620,-122.3263727,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768495,47.6173828,-122.3262265,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768496,47.6175936,-122.3265449,chronomex,414057,1,15061074,2013-02-17T09:53:12Z
2158768497,47.6143426,-122.3264709,fmarier,24555,2,43588347,2016-11-12T19:24:36Z
2158768498,47.6142675,-122.3240510,chronomex,414057,1,15061074,2013-02-17T09:53:12Z
2158768499,47.6179365,-122.3258481,seattlefyi,692614,2,47070700,2017-03-22T14:51:42Z
2158768501,47.6178973,-122.3263358,sctrojan79,2601744,2,38465950,2016-04-11T05:22:31Z
2158768502,47.6144041,-122.3236481,chronomex,414057,1,15061074,2013-02-17T09:53:12Z
2158768503,47.6179021,-122.3264633,chronomex,414057,1,15061074,2013-02-17T09:53:12Z
2158768504,47.6179414,-122.3262971,sctrojan79,2601744,2,38465950,2016-04-11T05:22:32Z
2158768505,47.6143879,-122.3247850,chronomex,414057,2,15586507,2013-04-02T20:17:50Z
2158768508,47.6144436,-122.3247858,chronomex,414057,1,15061074,2013-02-17T09:53:13Z
2158768509,47.6180814,-122.3261573,sctrojan79,2601744,3,38465950,2016-04-11T05:22:32Z
2158768511,47.6144793,-122.3236415,chronomex,414057,2,15576369,2013-04-02T02:11:03Z
2158768512,47.6181580,-122.3260972,sctrojan79,2601744,2,38465950,2016-04-11T05:22:31Z
2158768513,47.6145878,-122.3253194,chronomex,414057,1,15061074,2013-02-17T09:53:13Z
2158768514,47.6146687,-122.3265225,sctrojan79,2601744,3,31065745,2015-05-12T20:15:29Z
2158768515,47.6181916,-122.3260709,sctrojan79,2601744,2,38465950,2016-04-11T05:22:32Z
2158768517,47.6145728,-122.3248505,chronomex,414057,2,15586507,2013-04-02T20:17:50Z
2158768519,47.6182277,-122.3260426,sctrojan79,2601744,2,38465950,2016-04-11T05:22:31Z
2158768521,47.6146638,-122.3253222,chronomex,414057,1,15061074,2013-02-17T09:53:13Z
2158768524,47.6147247,-122.3237112,chronomex,414057,2,15576369,2013-04-02T02:11:03Z
2158768526,47.6182674,-122.3260115,sctrojan79,2601744,2,38465950,2016-04-11T05:22:31Z
2158768528,47.6147746,-122.3253229,chronomex,414057,1,15061074,2013-02-17T09:53:14Z
2158768535,47.6148093,-122.3266220,Ballard OpenStreetMap,2814663,2,31931561,2015-06-12T20:45:09Z
2158768545,47.6183009,-122.3259852,sctrojan79,2601744,2,38465950,2016-04-11T05:22:32Z
2158768550,47.6147841,-122.3252329,chronomex,414057,1,15061074,2013-02-17T09:53:14Z
2158768552,47.6148600,-122.3245934,sctrojan79,2601744,3,31065745,2015-05-12T20:15:29Z
2158768557,47.6183455,-122.3259503,sctrojan79,2601744,2,38465950,2016-04-11T05:22:31Z
2158768565,47.6183874,-122.3259287,chronomex,414057,1,15061074,2013-02-17T09:53:14Z
2158768585,47.6147933,-122.3237843,chronomex,414057,1,15061074,2013-02-17T09:53:15Z
2158768586,47.6183215,-122.3255159,seattlefyi,692614,2,28712499,2015-02-08T19:52:52Z
2158768594,47.6149584,-122.3257242,chronomex,414057,1,15061074,2013-02-17T09:53:15Z
2158768598,47.6148789,-122.3249118,chronomex,414057,2,15586507,2013-04-02T20:17:50Z
2158768599,47.6148922,-122.3239086,chronomex,414057,2,15576369,2013-04-02T02:11:03Z
2158768600,47.6149811,-122.3266179,Ballard OpenStreetMap,2814663,2,31931561,2015-06-12T20:45:09Z
2158768602,47.6150311,-122.3247146,chronomex,414057,2,15586507,2013-04-02T20:17:50Z
2158768605,47.6150048,-122.3236513,chronomex,414057,1,15061074,2013-02-17T09:53:15Z
2158768609,47.6186047,-122.3257824,seattlefyi,692614,4,30031106,2015-04-07T05:01:54Z
2158768611,47.6186727,-122.3257246,chronomex,414057,1,15061074,2013-02-17T09:53:16Z
2158768612,47.6188289,-122.3255866,chronomex,414057,1,15061074,2013-02-17T09:53:16Z
2158768613,47.6189184,-122.3254506,chronomex,414057,2,15073779,2013-02-18T07:42:06Z
2158768614,47.6154287,-122.3242333,chronomex,414057,1,15061074,2013-02-17T09:53:16Z
2158768617,47.6188489,-122.3249814,chronomex,414057,1,15061074,2013-02-17T09:53:16Z
2158768619,47.6154502,-122.3242335,chronomex,414057,1,15061074,2013-02-17T09:53:16Z
2158768620,47.6154718,-122.3242338,chronomex,414057,1,15061074,2013-02-17T09:53:16Z
2158768622,47.6154760,-122.3236309,chronomex,414057,1,15061074,2013-02-17T09:53:16Z
2158768623,47.6188755,-122.3249133,chronomex,414057,1,15061074,2013-02-17T09:53:17Z
2158768625,47.6154933,-122.3242341,chronomex,414057,1,15061074,2013-02-17T09:53:17Z
2158768626,47.6155416,-122.3259428,chronomex,414057,1,15061074,2013-02-17T09:53:17Z
2158768627,47.6155148,-122.3242344,chronomex,414057,1,15061074,2013-02-17T09:53:17Z
2158768628,47.6154898,-122.3258093,chronomex,414057,1,15061074,2013-02-17T09:53:17Z
2158768629,47.6155712,-122.3241865,chronomex,414057,2,15586507,2013-04-02T20:17:51Z
2158768631,47.6156009,-122.3239395,chronomex,414057,3,15576369,2013-04-02T02:11:03Z
2158768632,47.6190133,-122.3247850,chronomex,414057,1,15061074,2013-02-17T09:53:17Z
2158768633,47.6156400,-122.3257615,chronomex,414057,1,15061074,2013-02-17T09:53:17Z
2158768634,47.6156418,-122.3259159,chronomex,414057,1,15061074,2013-02-17T09:53:17Z
2158768638,47.6157874,-122.3241897,chronomex,414057,1,15061074,2013-02-17T09:53:17Z
2158768640,47.6157669,-122.3251499,chronomex,414057,2,15073608,2013-02-18T07:22:41Z
2158768641,47.6156955,-122.3246470,sctrojan79,2601744,3,29340758,2015-03-08T22:49:17Z
2158768642,47.6158611,-122.3241796,chronomex,414057,1,15061074,2013-02-17T09:53:18Z
2158768644,47.6160666,-122.3253813,chronomex,414057,2,15073608,2013-02-18T07:22:41Z
2158768645,47.6158399,-122.3235763,chronomex,414057,4,15070261,2013-02-17T21:45:54Z
2158768646,47.6158775,-122.3258420,chronomex,414057,2,15073608,2013-02-18T07:22:41Z
2158768648,47.6159257,-122.3264407,chronomex,414057,1,15061074,2013-02-17T09:53:18Z
2158768649,47.6158697,-122.3246890,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768650,47.6156738,-122.3264327,chronomex,414057,1,15061074,2013-02-17T09:53:18Z
2158768651,47.6159249,-122.3241855,chronomex,414057,1,15061074,2013-02-17T09:53:18Z
2158768654,47.6192927,-122.3245345,seattlefyi,692614,2,28870872,2015-02-15T19:42:32Z
2158768655,47.6159848,-122.3241881,chronomex,414057,1,15061074,2013-02-17T09:53:18Z
2158768657,47.6159889,-122.3246719,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768658,47.6159377,-122.3237479,chronomex,414057,1,15061074,2013-02-17T09:53:19Z
2158768660,47.6159958,-122.3249822,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768661,47.6160492,-122.3237405,chronomex,414057,1,15061074,2013-02-17T09:53:19Z
2158768662,47.6193760,-122.3244248,chronomex,414057,1,15061074,2013-02-17T09:53:19Z
2158768663,47.6160965,-122.3263194,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768664,47.6160090,-122.3260905,chronomex,414057,2,15073608,2013-02-18T07:22:41Z
2158768665,47.6161460,-122.3249697,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768666,47.6161841,-122.3237545,fmarier,24555,2,43589110,2016-11-12T20:07:33Z
2158768667,47.6194168,-122.3242875,seattlefyi,692614,2,28870872,2015-02-15T19:42:33Z
2158768668,47.6161586,-122.3266283,chronomex,414057,1,15061074,2013-02-17T09:53:19Z
2158768670,47.6194424,-122.3242201,seattlefyi,692614,2,28712499,2015-02-08T19:52:51Z
2158768673,47.6194827,-122.3241621,chronomex,414057,1,15061074,2013-02-17T09:53:20Z
2158768680,47.6156578,-122.3253261,chronomex,414057,1,15061074,2013-02-17T09:53:20Z
2158768695,47.6195905,-122.3237519,chronomex,414057,1,15061074,2013-02-17T09:53:20Z
2158768704,47.6195456,-122.3237032,chronomex,414057,1,15061074,2013-02-17T09:53:20Z
2158768708,47.6164326,-122.3265285,Ballard OpenStreetMap,2814663,3,33497764,2015-08-22T02:58:16Z
2158768712,47.6164546,-122.3253800,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768715,47.6197232,-122.3233211,chronomex,414057,3,15062681,2013-02-17T12:10:58Z
2158768718,47.6197458,-122.3231467,GreenMnM,1214043,4,30029674,2015-04-07T01:13:59Z
2158768719,47.6165918,-122.3222840,chronomex,414057,3,15073472,2013-02-18T07:06:29Z
2158768720,47.6167434,-122.3265600,chronomex,414057,1,15061074,2013-02-17T09:53:21Z
2158768721,47.6167292,-122.3232505,chronomex,414057,1,15061074,2013-02-17T09:53:21Z
2158768723,47.6166975,-122.3245966,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768724,47.6197555,-122.3230854,chronomex,414057,3,15062681,2013-02-17T12:11:00Z
2158768726,47.6164605,-122.3260550,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768727,47.6166524,-122.3265039,seattlefyi,692614,2,40029394,2016-06-15T01:46:12Z
2158768729,47.6165571,-122.3238828,chronomex,414057,4,15073472,2013-02-18T07:06:29Z
2158768730,47.6167156,-122.3222824,sctrojan79,2601744,4,29340758,2015-03-08T22:49:16Z
2158768731,47.6166618,-122.3264971,chronomex,414057,1,15061074,2013-02-17T09:53:22Z
2158768733,47.6167281,-122.3222824,sctrojan79,2601744,4,29340758,2015-03-08T22:49:16Z
2158768734,47.6166507,-122.3264968,chronomex,414057,1,15061074,2013-02-17T09:53:22Z
2158768736,47.6196391,-122.3231983,chronomex,414057,1,15061074,2013-02-17T09:53:22Z
2158768737,47.6167394,-122.3222823,sctrojan79,2601744,4,29340758,2015-03-08T22:49:16Z
2158768738,47.6168122,-122.3259986,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768739,47.6168031,-122.3240702,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768740,47.6168771,-122.3230755,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768741,47.6167378,-122.3252744,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768742,47.6167737,-122.3248775,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768743,47.6167505,-122.3222822,sctrojan79,2601744,4,29340758,2015-03-08T22:49:16Z
2158768745,47.6193089,-122.3227188,chronomex,414057,2,15072450,2013-02-18T04:24:08Z
2158768746,47.6169113,-122.3225220,chronomex,414057,3,15073472,2013-02-18T07:06:29Z
2158768747,47.6169393,-122.3241023,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768748,47.6170406,-122.3230307,chronomex,414057,3,15073472,2013-02-18T07:06:29Z
2158768749,47.6171706,-122.3229576,chronomex,414057,3,15073472,2013-02-18T07:06:29Z
2158768751,47.6169698,-122.3246493,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768755,47.6169238,-122.3260802,chronomex,414057,1,15061074,2013-02-17T09:53:23Z
2158768758,47.6169852,-122.3266489,Ballard OpenStreetMap,2814663,3,33497764,2015-08-22T02:58:15Z
2158768762,47.6169479,-122.3251421,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768765,47.6168880,-122.3260898,chronomex,414057,1,15061074,2013-02-17T09:53:23Z
2158768769,47.6171470,-122.3237367,chronomex,414057,1,15061074,2013-02-17T09:53:23Z
2158768788,47.6170597,-122.3243598,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768792,47.6170980,-122.3253168,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768796,47.6170558,-122.3248192,chronomex,414057,2,15586507,2013-04-02T20:17:50Z
2158768797,47.6169920,-122.3225855,Glassman,447903,2,20513309,2014-02-11T23:31:42Z
2158768799,47.6169784,-122.3261599,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768800,47.6173005,-122.3231954,chronomex,414057,1,15061074,2013-02-17T09:53:24Z
2158768801,47.6171332,-122.3240695,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768802,47.6174097,-122.3230985,chronomex,414057,3,15073472,2013-02-18T07:06:29Z
2158768803,47.6172381,-122.3250423,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768804,47.6172427,-122.3246611,chronomex,414057,2,15073472,2013-02-18T07:06:29Z
2158768805,47.6172201,-122.3225658,chronomex,414057,2,15073472,2013-02-18T07:06:28Z
2158768806,47.6173767,-122.3259134,chronomex,414057,2,15073472,2013-02-18T07:06:30Z
2158768807,47.6173601,-122.3252722,chronomex,414057,2,15073472,2013-02-18T07:06:30Z
2158768808,47.6172068,-122.3237277,chronomex,414057,4,15073472,2013-02-18T07:06:30Z
2158768809,47.6171701,-122.3223598,chronomex,414057,2,15073472,2013-02-18T07:06:30Z
2158768810,47.6173813,-122.3250159,chronomex,414057,2,15073472,2013-02-18T07:06:30Z
2158768811,47.6173917,-122.3239621,chronomex,414057,4,15073472,2013-02-18T07:06:30Z
2158768812,47.6175209,-122.3241603,chronomex,414057,2,15073472,2013-02-18T07:06:30Z
2158768813,47.6174127,-122.3253060,chronomex,414057,2,15073608,2013-02-18T07:22:41Z
2158768814,47.6175024,-122.3246528,chronomex,414057,2,15073472,2013-02-18T07:06:30Z
2158768815,47.6174654,-122.3236811,fmarier,24555,2,43567934,2016-11-11T20:13:10Z
2158768816,47.6174798,-122.3236955,chronomex,414057,1,15061074,2013-02-17T09:53:25Z
2158768818,47.6175466,-122.3247474,chronomex,414057,2,15073472,2013-02-18T07:06:30Z
2158768819,47.6174955,-122.3253155,chronomex,414057,1,15061074,2013-02-17T09:53:25Z
2158768820,47.6175788,-122.3237063,chronomex,414057,3,15073472,2013-02-18T07:06:30Z
2158768821,47.6175407,-122.3258014,chronomex,414057,2,15073472,2013-02-18T07:06:30Z
2158768822,47.6176881,-122.3232331,chronomex,414057,2,15072450,2013-02-18T04:24:08Z
2158768823,47.6179196,-122.3266027,sctrojan79,2601744,2,38465950,2016-04-11T05:22:31Z
2158768825,47.6182216,-122.3264709,sctrojan79,2601744,2,38465950,2016-04-11T05:22:32Z
2158768826,47.6179880,-122.3227281,chronomex,414057,2,15072450,2013-02-18T04:24:08Z
2158768827,47.6180781,-122.3255477,chronomex,414057,2,15073779,2013-02-18T07:42:06Z
2158768828,47.6181659,-122.3264864,chronomex,414057,1,15061074,2013-02-17T09:53:26Z
2158768829,47.6182913,-122.3264997,sctrojan79,2601744,2,38465950,2016-04-11T05:22:31Z
2158768830,47.6183850,-122.3251032,chronomex,414057,1,15061074,2013-02-17T09:53:26Z
2158768832,47.6180291,-122.3223286,chronomex,414057,2,15072450,2013-02-18T04:24:09Z
2158768833,47.6182749,-122.3263529,sctrojan79,2601744,2,38465950,2016-04-11T05:22:32Z
2158768835,47.6180265,-122.3226936,chronomex,414057,2,15072583,2013-02-18T04:52:29Z
2158768836,47.6183139,-122.3250948,chronomex,414057,1,15061074,2013-02-17T09:53:26Z
2158768837,47.6184277,-122.3251097,chronomex,414057,1,15061074,2013-02-17T09:53:26Z
2158768839,47.6181250,-122.3224901,chronomex,414057,2,15072450,2013-02-18T04:24:20Z
2158768840,47.6182097,-122.3229661,chronomex,414057,2,15072450,2013-02-18T04:24:20Z
2158768841,47.6182303,-122.3223161,chronomex,414057,4,15072450,2013-02-18T04:24:20Z
2158768842,47.6183651,-122.3223244,chronomex,414057,4,15072450,2013-02-18T04:24:20Z
2158768843,47.6185331,-122.3223117,njaard,173918,4,30296521,2015-04-17T21:47:08Z
2158768864,47.6186307,-122.3264746,fmarier,24555,2,43567934,2016-11-11T20:13:06Z
2158768865,47.6141973,-122.3266880,sctrojan79,2601744,2,31065745,2015-05-12T20:15:29Z
2158768866,47.6154296,-122.3265646,chronomex,414057,1,15061074,2013-02-17T09:53:28Z
2158768867,47.6183944,-122.3262639,sctrojan79,2601744,2,38465950,2016-04-11T05:22:31Z
2158768868,47.6150354,-122.3265334,Taso,71880,3,45176441,2017-01-14T23:21:24Z
2158768869,47.6151112,-122.3266273,chronomex,414057,1,15061074,2013-02-17T09:53:29Z
2158768870,47.6178602,-122.3264808,chronomex,414057,1,15061074,2013-02-17T09:53:29Z
2158768871,47.6161915,-122.3265832,chronomex,414057,1,15061074,2013-02-17T09:53:29Z
2158768872,47.6151107,-122.3265443,chronomex,414057,1,15061074,2013-02-17T09:53:29Z
2158768873,47.6151102,-122.3264614,chronomex,414057,1,15061074,2013-02-17T09:53:29Z
2158768874,47.6151096,-122.3263784,chronomex,414057,1,15061074,2013-02-17T09:53:29Z
2158768875,47.6186274,-122.3263736,chronomex,414057,1,15061074,2013-02-17T09:53:29Z
2158768876,47.6190269,-122.3260438,chronomex,414057,2,15072369,2013-02-18T04:04:33Z
2158768877,47.6150778,-122.3260462,seattlefyi,692614,3,20957936,2014-03-06T20:27:19Z
2158768878,47.6186419,-122.3261589,chronomex,414057,1,15061074,2013-02-17T09:53:29Z
2158768879,47.6153587,-122.3264868,chronomex,414057,1,15061074,2013-02-17T09:53:29Z
2158768880,47.6150745,-122.3259793,chronomex,414057,1,15061074,2013-02-17T09:53:29Z
2158768881,47.6186380,-122.3261018,chronomex,414057,1,15061074,2013-02-17T09:53:30Z
2158768882,47.6153439,-122.3260210,Falcon Darkstar Momot,3202362,2,35887824,2015-12-11T16:17:10Z
2158768883,47.6182589,-122.3260753,sctrojan79,2601744,2,38465950,2016-04-11T05:22:31Z
2158768884,47.6150749,-122.3259071,chronomex,414057,1,15061074,2013-02-17T09:53:30Z
2158768885,47.6186342,-122.3260459,chronomex,414057,1,15061074,2013-02-17T09:53:30Z
2158768886,47.6153651,-122.3258956,chronomex,414057,1,15061074,2013-02-17T09:53:30Z
